X,Y,item,pagerank,chosen
48.24058,33.66986,checker shadow illusion,5.468895066314695e-05,0.0
44.76767,-19.996288,computational theory of mind,5.468895066314695e-05,0.0
-36.64895,-5.0175095,cramér–rao bound,5.468895066314695e-05,0.0
23.621674,-52.42416,word vector,5.468895066314695e-05,0.0
32.463776,33.078045,tamil language,5.468895066314695e-05,0.0
8.373402,44.29039,optical sorting,5.468895066314695e-05,0.0
-42.852432,41.02418,capacitor,5.468895066314695e-05,0.0
57.45959,-8.124905,neural correlates of consciousness,9.086801265216935e-05,0.0
-0.51364136,-35.605824,inductive reasoning,4.9974709918016604e-05,0.0
-35.893333,-15.268598,orphan drug,0.0010453876787823065,0.0
-78.62976,-15.502525,lt codes,4.9974709918016604e-05,0.0
10.935455,-11.063233,robotic paradigm,4.9974709918016604e-05,0.0
51.342056,-23.616037,cognitive anthropology,4.9974709918016604e-05,0.0
56.858337,24.24968,visual cliff,7.590149885391898e-05,0.0
-48.403736,-20.162758,brownboost,4.9974709918016604e-05,0.0
51.372242,42.137722,astigmatism,4.9974709918016604e-05,0.0
31.563156,-80.54988,chunking (psychology),0.00010959193281273586,0.0
-39.49951,76.299065,webcl,0.0001728820512207376,0.0
16.065477,-71.27571,speech technology,0.00027304283020793276,0.0
-30.11489,30.738312,feedback,4.9974709918016604e-05,0.0
-69.48876,22.822512,multidisciplinary design optimization,4.9974709918016604e-05,0.0
4.9636817,3.1639676,deepmind,8.478625417266374e-05,0.0
31.49138,-58.32884,knowledge extraction,0.00017813910979055326,0.0
-35.13199,-7.1983824,entropy (information theory),4.9974709918016604e-05,0.0
-26.842255,15.156998,sparse approximation,4.9974709918016604e-05,0.0
-41.806835,61.866505,mmx (instruction set),4.9974709918016604e-05,0.0
-10.505492,29.286537,differentiable programming,4.9974709918016604e-05,0.0
-50.633297,59.939266,digital camera,4.9974709918016604e-05,0.0
62.277325,-12.712743,the mind of an ape,4.9974709918016604e-05,0.0
49.044662,62.63965,color balance,4.9974709918016604e-05,0.0
9.561185,-17.81252,ripple down rules,4.9974709918016604e-05,0.0
-3.9175436,-27.810686,decision matrix,9.019675431609895e-05,0.0
-21.335703,39.053074,free deconvolution,4.9974709918016604e-05,0.0
30.879082,33.90524,sensory substitution,0.00011053785188636449,0.0
-15.934572,-70.18986,alphabet of human thought,4.9974709918016604e-05,0.0
38.106678,-2.6201844,educational neuroscience,4.9974709918016604e-05,0.0
-23.79046,29.91093,transfer function,8.440866806207968e-05,0.0
-3.6951103,-34.10576,charles sanders peirce bibliography,6.182599759649921e-05,0.0
20.181593,7.211979,artificial life,6.182599759649921e-05,0.0
-10.781211,-4.9269795,fuzzy cognitive map,6.182599759649921e-05,0.0
55.366985,20.232035,graz school,6.182599759649921e-05,0.0
8.987314,-5.0036182,truenorth,6.182599759649921e-05,0.0
53.319706,40.54769,looming,6.182599759649921e-05,0.0
3.6270661,-27.238703,wicked problem,6.087304682479339e-05,0.0
-64.45544,18.170563,direct stiffness method,6.087304682479339e-05,0.0
-8.034357,-7.9065332,bayesian network,6.087304682479339e-05,0.0
-85.65179,26.613007,quadruple precision,5.748965294991761e-05,0.0
-34.657177,6.412604,robust control,5.748965294991761e-05,0.0
-64.331474,24.843527,finite-difference frequency-domain,5.748965294991761e-05,0.0
56.499084,31.286568,associative visual agnosia,5.748965294991761e-05,0.0
-28.613811,-38.346375,dominance-based rough set approach,8.800101238401673e-05,0.0
-51.732044,68.15332,memory access pattern,5.1025769318890175e-05,0.0
-3.465577,37.56806,.net framework,8.458958751525369e-05,0.0
50.677147,41.785942,astigmatism (eye),5.1025769318890175e-05,0.0
-8.474635,3.8999693,systems theory,5.1025769318890175e-05,0.0
-17.683426,-0.2795339,grey box model,5.449860755110787e-05,0.0
89.189926,7.7626343,mylifebits,5.449860755110787e-05,0.0
-33.644512,-39.91281,vector logic,0.00012997289035688128,0.0
-48.284527,-20.4016,alternating decision tree,5.449860755110787e-05,0.0
-53.55966,51.011322,amd accelerated processing unit,5.449860755110787e-05,0.0
57.27566,36.809673,iss flare,5.449860755110787e-05,0.0
-31.38315,18.66677,gradient-enhanced kriging,5.449860755110787e-05,0.0
28.950802,56.608444,optical head-mounted display,8.655502774319641e-05,0.0
-60.319103,-42.63726,punnett square,5.449860755110787e-05,0.0
5.303031,-23.441862,common sense,5.449860755110787e-05,0.0
-35.47448,-15.382313,expanded access,5.449860755110787e-05,0.0
-36.978256,-57.54684,predicate functor logic,5.449860755110787e-05,0.0
-15.398169,36.90691,dirichlet convolution,5.449860755110787e-05,0.0
28.364105,15.614954,place cell,5.449860755110787e-05,0.0
5.8843937,-39.594913,ipo model,5.449860755110787e-05,0.0
53.803238,-0.34317735,neurophenomenology,5.449860755110787e-05,0.0
11.301821,48.802933,frame grabber,5.449860755110787e-05,0.0
31.295298,30.665201,coincidence detection in neurobiology,5.449860755110787e-05,0.0
9.914038,4.4650297,bioinformatics,5.449860755110787e-05,0.0
-37.2914,71.36907,lib sh,5.652946627879314e-05,0.0
46.311295,-2.2521746,feature integration theory,5.652946627879314e-05,0.0
-28.716774,76.46358,intel quick sync video,5.652946627879314e-05,0.0
-23.852726,22.093256,radial basis function,5.652946627879314e-05,0.0
54.379494,43.20239,visual snow,5.652946627879314e-05,0.0
-1.2803059,62.611843,coherence (signal processing),5.652946627879314e-05,0.0
43.065952,34.03946,max wertheimer,5.652946627879314e-05,0.0
31.627035,5.270582,bioelectronics,5.652946627879314e-05,0.0
-17.540482,37.714165,jan mikusinski,5.652946627879314e-05,0.0
-36.79271,4.345192,"behavior tree (artificial intelligence, robotics and control)",8.453534996807241e-05,0.0
-31.303373,2.166931,hamilton–jacobi–bellman equation,5.168324769326619e-05,0.0
-26.899431,9.015423,cerebellar model articulation controller,5.168324769326619e-05,0.0
29.457306,53.335712,computer-mediated reality,8.453534996807241e-05,0.0
73.60198,43.447655,city university test,5.168324769326619e-05,0.0
13.796179,-61.10813,question answering,5.9746789519081955e-05,0.0
-48.12478,-2.5546272,dissipation,6.039474706084125e-05,0.0
58.509106,43.02574,binocular vision,6.039474706084125e-05,0.0
-54.48776,-9.981329,log-linear analysis,7.584574599560016e-05,0.0
-25.163706,24.15698,relevance vector machine,4.9415319812858854e-05,0.0
40.203762,37.73345,flicker fusion threshold,8.599461556168746e-05,0.0
38.669193,-27.963299,open-space meeting,4.9415319812858854e-05,0.0
-34.374485,6.9176097,switching amplifier,4.9415319812858854e-05,0.0
63.094357,12.715075,covert facial recognition,0.0007136400504817612,0.0
57.178677,48.42162,american academy of optometry,4.9415319812858854e-05,0.0
-39.557457,30.13233,pyramid (image processing),5.108718268234483e-05,0.0
2.2585907,4.5314994,medical image computing,5.108718268234483e-05,0.0
-26.798931,14.539104,lasso (statistics),5.589070348001829e-05,0.0
-47.504086,67.67124,partitioned global address space,5.589070348001829e-05,0.0
-10.682899,-71.44203,comparison of computer algebra systems,5.589070348001829e-05,0.0
-82.03615,-16.760687,dvb-t2,5.589070348001829e-05,0.0
7.8436723,-45.691605,metadata modeling,9.673477505037978e-05,0.0
1.1554195,-9.343452,dimension reduction,5.589070348001829e-05,0.0
-31.74892,-7.213969,design of experiments,5.589070348001829e-05,0.0
63.225872,55.21983,eye injury,5.589070348001829e-05,0.0
18.07702,31.306644,multimedia information retrieval,5.589070348001829e-05,0.0
28.345423,5.460343,bursting,0.0002331081407424681,0.0
-4.291163,-19.353514,intelligence collection management,0.00021717136385415085,0.0
52.672024,46.463585,stereopsis,4.650689274987421e-05,0.0
-70.92339,15.258524,time scale calculus,9.328562929023675e-05,0.0
11.113371,31.573166,conversational user interface,0.00015337311798527888,0.0
1.0405415,16.774012,echo state network,0.00044164716801868353,0.0
30.4801,-40.01072,citizen science,4.469662039644336e-05,0.0
31.635345,-12.5084915,artificial general intelligence,0.00012069318620586993,0.0
-87.79294,32.972435,computable number,0.000287488835271793,0.0
28.695955,-35.64993,social commerce,0.00010054410993200117,0.0
-53.323578,56.814865,scratchpad ram,0.0003895748563118177,0.0
-45.31821,9.564302,ruin theory,0.00043019053781997703,0.0
-53.474014,63.544838,adapteva epiphany,4.817077215433638e-05,0.0
92.66641,15.60391,google glass,0.00012676386489234774,0.0
-48.84704,-19.318459,cascading classifiers,0.0006291738479319126,0.0
57.596107,18.339651,structural information theory,4.817077215433638e-05,0.0
-70.52315,44.370808,memory management,0.0003389288257469584,0.0
-17.480486,37.737072,daniell integral,0.00109222141315421,0.0
47.75487,27.276293,mirage,7.444528714503553e-05,0.0
-20.822464,22.200668,multivariate kernel density estimation,4.817077215433638e-05,0.0
-86.384834,29.937103,microsoft binary format,4.817077215433638e-05,0.0
23.661648,-51.468,word embedding,4.817077215433638e-05,0.0
16.841152,88.7058,spatial frequency,0.001102107231906665,0.0
-27.46388,-4.35251,convolution for optical broad-beam responses in scattering media,4.817077215433638e-05,0.0
14.5947895,-31.127798,legal electronic data exchange standard,4.817077215433638e-05,0.0
-50.318348,-47.579,nand logic,4.817077215433638e-05,0.0
-76.119446,4.4781528,crossing number (graph theory),4.817077215433638e-05,0.0
13.118142,-82.8225,text normalization,0.0001878958465659703,0.0
6.7796593,39.598675,project tango,0.0004012324885870045,0.0
-29.878365,34.79959,minimum phase,0.0008699555435725649,0.0
-26.578535,58.122498,photoactivated localization microscopy,9.014111259610443e-05,0.0
78.38637,-15.967844,mind uploading,5.515331524661991e-05,0.0
-18.324982,-0.11414811,nonlinear system identification,0.000441162458436357,0.0
19.164278,25.053772,reflectance capture,0.0001594954803299453,0.0
86.45349,2.8493617,experience sampling method,4.317127981651609e-05,0.0
28.385015,16.634264,navigation,0.00024290934257494362,0.0
-38.187057,-58.377254,skolem normal form,4.452914024708782e-05,0.0
-26.9138,78.47046,distributed codec engine,0.00028085232716545955,0.0
-3.6386058,-5.522856,principal component analysis,0.0004659580318489642,0.0
55.818775,-2.1382132,qualia,0.00015737780682942163,0.0
42.070496,36.506817,motion aftereffect,0.00017750275394231503,0.0
52.295017,9.6050205,physiological psychology,8.363572489494724e-05,0.0
-55.58932,51.272484,true performance index,0.00011868774748998608,0.0
-78.56751,-16.405464,erasure code,0.00033678214688624334,0.0
42.606182,-0.7123545,visual feature array,0.0003225184269592102,0.0
30.525347,-10.042142,lida (cognitive architecture),7.709402350224276e-05,0.0
-47.563816,-22.673092,decision list,0.00016735648287577502,0.0
-45.115803,-52.469334,logical constant,0.0002494628694165792,0.0
-23.354122,-32.42225,bayesian probability,0.0001342899124496777,0.0
12.908432,31.587284,speech synthesis,0.0003868968804802836,0.0
-82.07029,-14.719494,docsis,0.00017728785584130252,0.0
-46.64139,-21.803688,logistic model tree,4.275501307814945e-05,0.0
-34.279533,7.0101204,pulse-width modulation,7.086755421500285e-05,0.0
2.1817641,16.517673,recurrent neural network,9.237072978867042e-05,0.0
40.650505,-17.902836,psycholinguistics,4.385497747412656e-05,0.0
19.481554,-18.532757,macrocognition,4.5840043500775005e-05,0.0
-78.62984,-16.63472,binary erasure channel,4.5840043500775005e-05,0.0
-19.554552,49.02665,virtual prototyping,4.5840043500775005e-05,0.0
15.851574,64.4154,semi-global matching,0.00041241977994802275,0.0
66.368385,30.50538,chronostasis,9.518389725557878e-05,0.0
-68.70239,45.51562,udma,0.0001505074016988893,0.0
11.669869,-63.38133,compound-term processing,0.0002685220654102589,0.0
-28.899258,0.41464305,reinforcement learning,0.00015600296178216297,0.0
93.57738,10.999742,body worn video,4.3523137489809193e-05,0.0
23.337889,-74.24111,quantitative linguistics,0.0004947529170580853,0.0
48.411766,26.301678,fraser spiral illusion,0.0007610085318614017,0.0
-41.08518,-25.313887,multinomial probit,4.269696013756712e-05,0.0
50.92596,-11.0900755,problem of other minds,0.00041667975471807746,0.0
-50.907097,-41.531475,logic level,0.001319656643724539,0.0
25.43974,-76.469826,proto-language,0.00012240937883726226,0.0
-40.94876,69.435776,physical neural network,9.010775387090866e-05,0.0
15.131661,-4.507688,genetic programming,0.0005589857552087834,0.0
-1.0993272,12.567784,perceiver,5.41478907122231e-05,0.0
-31.741653,31.954388,causality,5.41478907122231e-05,0.0
-24.426157,39.843025,bit plane,0.0008745985699472705,0.0
-41.66305,29.788181,anisotropic filtering,5.41478907122231e-05,0.0
60.215927,21.37276,gestaltzerfall,9.150983730901697e-05,0.0
-36.8735,41.22564,rl circuit,5.41478907122231e-05,0.0
-31.434227,74.371605,amd,5.41478907122231e-05,0.0
49.141014,28.011948,troxler's fading,5.41478907122231e-05,0.0
-40.55023,18.449362,padé approximant,5.41478907122231e-05,0.0
-35.467003,-66.46759,perspectivism,5.41478907122231e-05,0.0
-48.224037,-62.76405,frege's propositional calculus,0.00041235196435266265,0.0
64.291985,38.462658,strabismus,8.037289360546126e-05,0.0
-57.803642,-9.754996,graphical model,0.00013254852648499817,0.0
31.790192,-5.2281013,categorical perception,5.593455401882165e-05,0.0
39.89834,22.73668,multisensory integration,4.3567472307943743e-05,0.0
-40.446754,71.95905,renderscript,5.068384791957649e-05,0.0
54.25944,10.693302,experimental psychology,5.068384791957649e-05,0.0
-82.15819,-16.80418,ieee 802.11n-2009,5.068384791957649e-05,0.0
58.975643,14.357475,pareidolia,0.00014650186574047223,0.0
-1.4041665,-7.3178205,sequence clustering,5.068384791957649e-05,0.0
-76.9061,-8.158061,indoor positioning system,0.0006259553065587572,0.0
-56.675396,-8.029851,markov logic network,5.068384791957649e-05,0.0
-50.32184,-53.064186,proposition,7.991977932213133e-05,0.0
54.540592,-3.512983,phenomenology (philosophy),5.068384791957649e-05,0.0
8.8190565,-91.26105,truecasing,5.068384791957649e-05,0.0
16.470139,42.566917,signal (electrical engineering),5.068384791957649e-05,0.0
28.57278,35.19604,camera trap,5.068384791957649e-05,0.0
-78.38615,-15.575221,tornado codes,7.991977932213133e-05,0.0
16.572548,8.659652,evolutionary algorithm,5.068384791957649e-05,0.0
16.05088,32.836132,digital signal processing,5.068384791957649e-05,0.0
-48.588997,-19.776764,coboosting,5.068384791957649e-05,0.0
-4.3167205,29.29977,marr-hildreth algorithm,5.068384791957649e-05,0.0
-46.7418,3.6907032,quantum markov chain,8.483758232747431e-05,0.0
42.358032,35.450073,barber's pole,5.068384791957649e-05,0.0
1.5775545,16.661451,liquid-state machine,5.068384791957649e-05,0.0
-38.85265,5.9222097,jump diffusion,5.068384791957649e-05,0.0
0.4611877,-68.02353,cleartalk,5.068384791957649e-05,0.0
25.305426,-20.889385,conceptual blending,7.991977932213133e-05,0.0
-36.210567,-15.331075,emergency use authorization,0.00013812396878707604,0.0
18.778713,65.34622,match moving,5.068384791957649e-05,0.0
-39.60332,-22.913465,mlpack,0.00030771038034757965,0.0
15.108274,31.418959,speech interface guideline,5.068384791957649e-05,0.0
-60.185955,-42.78415,espresso heuristic logic minimizer,5.068384791957649e-05,0.0
52.80147,-4.4269447,cotard delusion,5.068384791957649e-05,0.0
29.328726,16.951118,path integration,5.068384791957649e-05,0.0
-71.413185,45.862526,dma attack,0.0001001539252519922,0.0
-34.43048,6.8640933,delta-sigma modulation,4.4795509822406826e-05,0.0
19.344378,-19.446953,metacognition,0.00045721832724787014,0.0
11.859805,-55.63857,record linkage,9.971585669817806e-05,0.0
-1.9029378,-54.520027,semantic technology,4.4795509822406826e-05,0.0
39.639904,66.83476,normalized difference vegetation index,9.931741674514726e-05,0.0
10.993962,72.68938,autostereoscopy,4.4795509822406826e-05,0.0
55.19726,-37.52595,collective unconscious,0.00017034376970334424,0.0
30.916336,-89.944565,tandem language learning,4.4795509822406826e-05,0.0
-28.080711,75.188354,advanced micro devices,6.905308796034604e-05,0.0
-26.855263,32.51225,transient response,0.00025769083547859167,0.0
4.898925,-24.35404,pdca,6.505205219997409e-05,0.0
24.674856,-55.119133,coh-metrix,6.505205219997409e-05,0.0
-28.5253,0.39899343,predictive learning,0.0002110997369255026,0.0
64.061005,-15.231077,perspective-taking,4.2397081758496336e-05,0.0
60.16654,-39.03994,cognitive bias,4.2397081758496336e-05,0.0
-4.3302026,-47.4696,reification (knowledge representation),7.244371136175254e-05,0.0
-33.80867,9.027991,adaptive control,4.2397081758496336e-05,0.0
-21.68785,22.627048,mean-shift,6.875291546289807e-05,0.0
5.8445,-40.43125,systems development lifecycle,4.2397081758496336e-05,0.0
-67.145706,21.74499,rayleigh–ritz method,0.00033968696800052713,0.0
61.177227,56.812153,nictitating membrane,0.00045808955519903725,0.0
-78.5891,-15.27442,online codes,0.00043459615387132625,0.0
19.067911,40.267464,sound effect,0.00034713578506861725,0.0
-18.430916,36.06216,toeplitz matrix,0.0011333720467763598,0.0
34.29017,-35.303963,customer engagement,0.0005400491834503247,0.0
14.475706,27.865185,ai effect,4.2397081758496336e-05,0.0
-58.04425,26.96427,advanced simulation library,4.2397081758496336e-05,0.0
56.723156,29.208221,agnosia,6.174574160687373e-05,0.0
-25.936163,37.697174,blind deconvolution,6.174574160687373e-05,0.0
26.657976,21.505589,two streams hypothesis,6.174574160687373e-05,0.0
-45.477028,-62.776432,disjunctive syllogism,0.00021902498679120326,0.0
-25.463566,23.885763,sequential minimal optimization,6.174574160687373e-05,0.0
30.96694,-89.36628,babbel,6.174574160687373e-05,0.0
-41.79103,62.156082,sse2,6.174574160687373e-05,0.0
-38.030533,31.08361,multi-scale approaches,0.0004970390855197403,0.0
20.181185,62.833313,stereoscopy,6.174574160687373e-05,0.0
33.86266,-31.939928,personalized marketing,9.057275700553814e-05,0.0
42.077026,22.375364,entoptic phenomenon,6.174574160687373e-05,0.0
-25.044174,49.697136,electronic circuit simulation,7.309616720081091e-05,0.0
47.888058,33.831207,lilac chaser,4.603494152269062e-05,0.0
18.59265,-4.4028735,evolutionary computation,4.603494152269062e-05,0.0
51.469032,-5.9106903,functionalism (philosophy of mind),4.603494152269062e-05,0.0
-19.809752,-48.203407,chain reaction,0.00036928004044040833,0.0
-44.30062,2.7294824,dynamics of markovian particles,4.31369272155838e-05,0.0
-41.906998,-0.114213295,stochastic control,0.0009428232816911693,0.0
-19.275558,22.080318,spectral density estimation,5.264109432354413e-05,0.0
-4.4429917,-27.764029,decision-matrix method,5.264109432354413e-05,0.0
49.508987,62.917377,color cast,5.264109432354413e-05,0.0
-17.854239,-67.26992,logico-linguistic modeling,5.264109432354413e-05,0.0
16.64393,82.051315,adjustable-focus eyeglasses,5.264109432354413e-05,0.0
-7.6730313,-71.16545,part-of-speech tagging,5.264109432354413e-05,0.0
-0.2672059,57.639317,least-squares spectral analysis,5.264109432354413e-05,0.0
-44.775887,52.74825,in-memory processing,0.0007255523781745669,0.0
-4.6312985,-34.750217,internal realism,0.00019974220317877346,0.0
-25.721945,-69.34288,relational database,0.00019038206432568698,0.0
-75.7061,6.8935556,combinatorial topology,0.00019096809255162228,0.0
62.52548,38.442005,stereopsis recovery,0.00010846199300359548,0.0
0.50320244,-70.326935,natural language programming,0.0001859324265901673,0.0
13.814032,-31.721554,"extract, transform, load",0.0001628391223391977,0.0
56.740562,23.677753,psychology,6.846820132193172e-05,0.0
47.62203,-19.365578,extended cognition,0.00013084276196836925,0.0
59.91916,-10.92294,spindle neuron,6.846820132193172e-05,0.0
57.526157,-34.80989,groupthink,0.00022894219935693652,0.0
36.47206,-72.01563,mirroring (psychology),9.328136550760333e-05,0.0
-47.45937,9.172621,continuous-time markov process,6.846820132193172e-05,0.0
-86.77935,24.869678,rgbe image format,0.00015372352630909825,0.0
45.6113,8.886947,personal wiki,0.00010976752768789514,0.0
33.908703,-72.70921,speech perception,0.0006967222628394194,0.0
61.488026,-11.638936,animal cognition,0.0002981662230564496,0.0
-87.620575,28.258774,floating-point arithmetic,6.846820132193172e-05,0.0
31.805998,-90.36964,smigin,0.00020299448020697226,0.0
-53.1212,-40.5714,four-valued logic,0.00015372352630909825,0.0
75.8963,44.554195,primary colors,0.0002481954770692443,0.0
-20.918344,39.86321,extreme learning machine,6.846820132193172e-05,0.0
-37.46169,72.87754,rocm,9.902209484546726e-05,0.0
-17.748816,51.64805,iso 10303,0.00015726836042771042,1.0
-24.051413,27.01918,mercer's theorem,0.00011601218303860137,0.0
19.699505,23.31272,motion capture,0.00032783446104125497,0.0
-48.38895,-54.956158,propositional formula,4.829553453206482e-05,0.0
15.653584,65.12354,3d reconstruction,4.829553453206482e-05,0.0
-3.5474863,35.347588,cviptools,9.887953106765788e-05,0.0
-36.867268,4.465363,"behavior trees (artificial intelligence, robotics and control)",0.00032180701241482347,0.0
-57.59056,-49.883957,booleo,0.000315253579856181,0.0
16.693668,-32.81971,bayesian inference,0.0005421251846789417,0.0
-15.540315,36.93913,divisor sum identities,0.00015049763993021218,0.0
-28.587603,67.91222,gpu cluster,4.074102249212136e-05,0.0
-18.769596,35.89116,circulant matrix,0.0007004288387264311,0.0
37.680786,2.2825065,neural engineering,6.345987744993712e-05,0.0
19.747736,37.29369,sound recognition,0.0004915438117914449,0.0
-70.0041,24.589401,physics engine,0.00021001042457312994,0.0
-26.460926,78.86357,texas instruments,0.0001748705994955502,0.0
4.977832,-27.31884,divergent thinking,0.0001920350891118178,0.0
-18.685904,-25.821041,sentiment analysis,0.00035046923927081243,0.0
-2.4218595,-59.790783,web ontology language,8.790533916447361e-05,0.0
-23.372246,70.71541,texture mapping unit,0.00027133173326113837,0.0
23.857159,-51.57247,distributional–relational database,0.0004230214253943255,0.0
-14.555012,-67.101776,knowledge graph,5.361889371559522e-05,0.0
-48.586586,72.37701,multi-core processor,8.244590911425964e-05,0.0
-13.740952,17.445473,sparse pca,5.361889371559522e-05,0.0
-52.723225,48.371967,addressing mode,5.361889371559522e-05,0.0
4.9596562,-27.167627,problem statement,5.361889371559522e-05,0.0
-36.399437,-4.121172,fisher kernel,5.361889371559522e-05,0.0
-79.00023,-16.820797,tornado code,5.361889371559522e-05,0.0
-12.540505,-66.57475,watson (computer),5.361889371559522e-05,0.0
65.08613,-35.810383,facilitator,4.6350379884645715e-05,0.0
-14.677235,66.261696,software rendering,4.6350379884645715e-05,0.0
66.17602,-25.30542,positron emission tomography,5.494848382677074e-05,0.0
-82.08246,-16.773241,spectral efficiency comparison table,0.00022180644606648118,0.0
-61.537334,27.659521,uniform theory of diffraction,4.7331965795409045e-05,0.0
-0.16865423,6.2641973,facial recognition system,4.7331965795409045e-05,0.0
46.239643,11.310579,rhizome (philosophy),4.7331965795409045e-05,0.0
-24.487246,23.1207,polynomial kernel,4.7331965795409045e-05,0.0
-47.10919,-61.64396,paul of venice,4.7331965795409045e-05,0.0
-20.839699,40.05456,random projection,4.476780112672779e-05,0.0
19.351295,40.022472,audio signal processing,0.00011392125994890559,0.0
-0.09701818,6.0135336,template matching,4.476780112672779e-05,0.0
-25.328789,23.93458,platt scaling,0.0001288569626025163,0.0
-12.9320135,-13.210063,statistics,6.024710717412664e-05,0.0
5.5241423,-25.655052,intelligence amplification,6.024710717412664e-05,0.0
-7.239404,-42.63484,direct and indirect realism,6.024710717412664e-05,0.0
-49.878933,-18.304684,random subspace method,0.00014862131377652393,0.0
-31.830057,73.89922,tensor core,6.709818068000546e-05,0.0
-64.99336,24.428652,beam propagation method,4.232588812969178e-05,0.0
20.030565,3.4301062,consensus reality,4.232588812969178e-05,0.0
-27.020126,34.37035,step response,6.860040312039092e-05,0.0
-8.9355135,49.778896,3d modeling,4.232588812969178e-05,0.0
37.006824,-2.2791293,sense,7.814975105726183e-05,0.0
15.960983,-29.288387,artificial intelligence and law,4.232588812969178e-05,0.0
55.517414,43.95173,bates method,4.232588812969178e-05,0.0
-74.19461,9.282794,discrete exterior calculus,5.3347227413551385e-05,0.0
-23.944738,-65.937164,relation algebra,5.3347227413551385e-05,0.0
70.48752,48.16487,shadow and highlight enhancement,5.3347227413551385e-05,0.0
60.31189,29.675117,cortical blindness,5.0751383098928424e-05,0.0
37.7995,12.306914,adaptive system,5.0751383098928424e-05,0.0
-70.18488,12.377494,discrete poisson equation,5.0751383098928424e-05,0.0
-40.86836,-24.988894,multinomial logit,5.0751383098928424e-05,0.0
52.24346,4.897326,models of abnormality,5.0751383098928424e-05,0.0
-88.06809,28.762573,q (number format),5.0751383098928424e-05,0.0
12.225,-54.519554,news analytics,5.0751383098928424e-05,0.0
48.827076,25.35476,silencing,5.0751383098928424e-05,0.0
50.927944,41.925068,far-sightedness,5.0751383098928424e-05,0.0
-72.938034,38.530514,integer (computer science),5.0751383098928424e-05,0.0
-57.547638,-49.861675,binary number,5.0751383098928424e-05,0.0
10.026752,-1.1568447,neuromorphic engineering,5.0751383098928424e-05,0.0
24.550728,-2.0593379,codi,5.0751383098928424e-05,0.0
31.764486,-90.44214,telecollaboration,4.3188982826961004e-05,0.0
-63.244297,-40.716045,irving s. reed,4.3188982826961004e-05,0.0
-18.407763,29.156029,gaussian function,6.771209084136151e-05,0.0
-27.614555,76.97215,intel clear video,5.0838186210647166e-05,0.0
-74.68227,-20.302843,reed–muller code,5.0838186210647166e-05,0.0
2.1637402,55.792343,quantum fourier transform,5.0838186210647166e-05,0.0
-26.323671,49.091064,diode modelling,0.00020254071831828023,0.0
55.076664,22.70956,opponent process,5.0838186210647166e-05,0.0
24.568083,-54.604065,explicit semantic analysis,5.0838186210647166e-05,0.0
-1.4923358,-24.419157,sensemaking,5.0838186210647166e-05,0.0
-27.70116,-3.641395,monte carlo methods for electron transport,5.0838186210647166e-05,0.0
58.03076,20.863857,solomon asch,0.00026632292237913096,0.0
-22.832142,51.251118,3d data acquisition and object reconstruction,5.0838186210647166e-05,0.0
7.3843675,-35.458237,cause–effect graph,5.0838186210647166e-05,0.0
15.552499,28.900936,google voice search,5.0838186210647166e-05,0.0
16.841097,63.760815,stereophotogrammetry,0.00043327267176650755,0.0
45.637173,16.798796,ubiquitous computing,0.00014894388126944255,0.0
-27.372206,12.892964,engineering optimization,5.0838186210647166e-05,0.0
-26.533375,-8.498212,game theory,8.343615993336322e-05,0.0
-39.194324,-57.185265,emil leon post,5.0838186210647166e-05,0.0
57.79734,-33.79272,collective behavior,5.0838186210647166e-05,0.0
1.2162118,3.4386137,computer-aided diagnosis,5.0838186210647166e-05,0.0
-50.896935,-12.535862,statistical model validation,5.0838186210647166e-05,0.0
57.20377,36.549065,naked eye,5.0838186210647166e-05,0.0
-30.549784,18.357624,bayes linear statistics,9.07703914390974e-05,0.0
-10.867187,-27.592388,social software,5.0838186210647166e-05,0.0
27.43807,-1.1586295,computational-representational understanding of mind,5.0838186210647166e-05,0.0
-48.18175,-60.76174,jean buridan,5.0838186210647166e-05,0.0
-34.29381,7.0062613,h-bridge,6.0358695711317976e-05,0.0
26.22629,-65.40376,translation,6.0358695711317976e-05,0.0
31.73358,-90.22584,supermemo,0.00010189594857504775,0.0
-76.3315,4.872865,toroidal graph,0.0001513966514705426,0.0
-4.4193096,-69.56884,comparison of programming languages,9.760594965720593e-05,0.0
-22.984173,20.952875,local regression,4.826878618058825e-05,0.0
-11.207336,-71.82477,comparison of deep-learning software,4.826878618058825e-05,0.0
11.343607,-11.05932,behavior-based robotics,4.826878618058825e-05,0.0
58.80947,0.099402495,synchronicity,4.826878618058825e-05,0.0
-13.655055,22.080545,nonlinear dimensionality reduction,4.826878618058825e-05,0.0
-62.677,27.090076,mie theory,4.826878618058825e-05,0.0
-59.068096,-49.344612,boolean algebras canonically defined,4.826878618058825e-05,0.0
0.13535367,-68.8162,inform 7,0.0001789149084561028,0.0
-31.081585,30.707293,transient state,5.10846199229433e-05,0.0
-51.879185,-10.112984,feature selection,5.10846199229433e-05,0.0
-48.070473,9.368528,kolmogorov equations (markov jump process),5.10846199229433e-05,0.0
42.184006,67.75692,full spectral imaging,5.693391829214331e-05,0.0
30.648066,30.431576,binaural fusion,5.693391829214331e-05,0.0
-30.365028,17.390581,gauss–markov process,5.693391829214331e-05,0.0
-35.57297,37.097897,band-stop filter,5.693391829214331e-05,0.0
64.55669,52.30063,accommodation (eye),5.693391829214331e-05,0.0
